lemma	part_of_speech	word_form	frequency	range	dispersion	is_root_form
weepy	common_noun	weepies	0.0	5.0	0.56	False
weepy	common_noun	weepy	0.0	9.0	0.67	True
weetabix	common_noun	weetabix	0.0	13.0	0.72	True
weetabix	verb	weetabix	0.0	6.0	0.6	True
weevil	common_noun	weevil	0.0	7.0	0.55	True
weevil	common_noun	weevils	0.0	6.0	0.53	False
wegener	common_noun	wegener	0.0	3.0	0.43	True
wehrmacht	common_noun	wehrmacht	0.0	17.0	0.57	True
wei	common_noun	wei	0.0	5.0	0.38	True
weigela	foreign_word	weigela	0.0	3.0	0.43	True
weigh	common_noun	weigh	0.0	4.0	0.48	True
weigh	common_noun	weighs	0.0	4.0	0.48	False
weighbridge	common_noun	weighbridge	0.0	13.0	0.67	True
weighbridge	common_noun	weighbridges	0.0	4.0	0.48	False
weigher	common_noun	weigher	0.0	6.0	0.55	True
weight	verb	weight	0.0	34.0	0.83	True
weight	verb	weights	0.0	18.0	0.77	False
weightily	adverb	weightily	0.0	9.0	0.68	True
weightiness	common_noun	weightiness	0.0	6.0	0.6	True
weighting	common_noun	weightings	0.0	21.0	0.71	False
weightlessly	adverb	weightlessly	0.0	4.0	0.51	True
weightlessness	common_noun	weightlessness	0.0	18.0	0.76	True
weightlift	verb	weightlift	0.0	8.0	0.64	True
weightlifter	common_noun	weightlifter	0.0	10.0	0.64	True
weightlifter	common_noun	weightlifters	0.0	7.0	0.59	False
weightlifting	adjective	weightlifting	0.0	6.0	0.54	True
weighty	adjective	weightier	0.0	20.0	0.79	False
weighty	adjective	weightiest	0.0	7.0	0.62	False
weill	verb	weill	0.0	3.0	0.43	True
weimaraner	common_noun	weimaraner	0.0	3.0	0.39	True
weinberger	common_noun	weinberger	0.0	3.0	0.37	True
weiner	common_noun	weiner	0.0	5.0	0.47	True
weir	common_noun	weirs	0.0	17.0	0.66	False
weirde	adjective	weirder	0.0	15.0	0.71	False
weirde	adjective	weirdest	0.0	19.0	0.73	False
weirdly	adverb	weirdly	0.0	22.0	0.78	True
weirdness	common_noun	weirdness	0.0	18.0	0.76	True
weirdo	common_noun	weirdo	0.0	21.0	0.74	True
weirdo	common_noun	weirdos	0.0	19.0	0.76	False
weiss	common_noun	weiss	0.0	8.0	0.64	True
weiss	verb	weiss	0.0	5.0	0.54	True
weitek	common_noun	weitek	0.0	3.0	0.39	True
weka	common_noun	weka	0.0	3.0	0.26	True
wel	common_noun	wel	0.0	3.0	0.43	True
wel	unclassified	wel	0.0	7.0	0.55	True
welbeck	common_noun	welbeck	0.0	5.0	0.54	True
welch	common_noun	welch	0.0	11.0	0.7	True
welch	verb	welch	0.0	13.0	0.73	True
welcome	common_noun	welcomes	0.0	19.0	0.78	False
welcoming	common_noun	welcoming	0.0	3.0	0.43	True
weld	common_noun	welds	0.0	10.0	0.63	False
weld	verb	welding	0.0	17.0	0.74	False
weld	verb	welds	0.0	11.0	0.7	False
welder	common_noun	welder	0.0	28.0	0.82	True
welder	common_noun	welders	0.0	14.0	0.7	False
welfarism	common_noun	welfarism	0.0	7.0	0.61	True
welfarist	common_noun	welfarist	0.0	5.0	0.52	True
well	unclassified	well	0.0	6.0	0.6	True
well	verb	well	0.0	8.0	0.66	True
well	verb	wells	0.0	5.0	0.56	False
weller	common_noun	weller	0.0	3.0	0.34	True
wellesley	common_noun	wellesley	0.0	3.0	0.43	True
wellhead	common_noun	wellhead	0.0	7.0	0.39	True
wellie	common_noun	wellie	0.0	10.0	0.64	True
welling	adjective	welling	0.0	5.0	0.56	True
wellknown	adjective	wellknown	0.0	6.0	0.58	True
wellness	common_noun	wellness	0.0	4.0	0.36	True
wellsian	adjective	wellsian	0.0	3.0	0.39	True
wellspring	common_noun	wellspring	0.0	5.0	0.54	True
wellspring	common_noun	wellsprings	0.0	3.0	0.43	False
wellwisher	common_noun	wellwisher	0.0	8.0	0.62	True
welly	common_noun	welly	0.0	21.0	0.68	True
welsh	verb	welshing	0.0	3.0	0.43	False
welshman	common_noun	welshmen	0.0	22.0	0.78	False
welshness	common_noun	welshness	0.0	5.0	0.44	True
welt	common_noun	welts	0.0	13.0	0.5	False
welt	verb	welt	0.0	4.0	0.43	True
weltanschauung	common_noun	weltanschauung	0.0	10.0	0.64	True
welter	verb	welter	0.0	5.0	0.47	True
wembley	common_noun	wembley	0.0	4.0	0.51	True
wemyss	common_noun	wemyss	0.0	3.0	0.43	True
wen	unclassified	wen	0.0	8.0	0.59	True
wend	verb	wend	0.0	16.0	0.75	True
wend	verb	wended	0.0	18.0	0.78	False
wend	verb	wending	0.0	16.0	0.71	False
wend	verb	wends	0.0	9.0	0.64	False
wender	common_noun	wender	0.0	3.0	0.43	True
wengen	common_noun	wengen	0.0	3.0	0.41	True
wenlock	common_noun	wenlock	0.0	4.0	0.48	True
wenn	foreign_word	wenn	0.0	3.0	0.43	True
wensleydale	common_noun	wensleydale	0.0	7.0	0.54	True
wer	unclassified	wer	0.0	7.0	0.47	True
wer	verb	wer	0.0	10.0	0.66	True
werder	verb	werder	0.0	5.0	0.54	True
werewolf	common_noun	werewolf	0.0	12.0	0.7	True
werewolf	common_noun	werewolves	0.0	6.0	0.57	False
werre	common_noun	werre	0.0	3.0	0.43	True
werry	adverb	werry	0.0	3.0	0.39	True
wert	verb	wert	0.0	7.0	0.46	True
wery	adjective	wery	0.0	3.0	0.43	True
wese	adjective	wese	0.0	3.0	0.34	True
weskit	common_noun	weskit	0.0	3.0	0.43	True
wesleyan	common_noun	wesleyan	0.0	8.0	0.61	True
wesleyan	common_noun	wesleyans	0.0	5.0	0.27	False
westborough	common_noun	westborough	0.0	3.0	0.26	True
westbound	common_noun	westbound	0.0	18.0	0.56	True
westbound	verb	westbound	0.0	5.0	0.41	True
westering	adjective	westering	0.0	5.0	0.56	True
westerly	common_noun	westerlies	0.0	5.0	0.52	False
westerly	common_noun	westerly	0.0	4.0	0.51	True
westerman	common_noun	westerman	0.0	3.0	0.26	True
westerner	common_noun	westerner	0.0	26.0	0.77	True
westernisation	common_noun	westernisation	0.0	6.0	0.58	True
westernised	adjective	westernised	0.0	22.0	0.8	True
westernization	common_noun	westernization	0.0	8.0	0.62	True
westernize	verb	westernized	0.0	7.0	0.62	False
westernize	verb	westernizing	0.0	3.0	0.43	False
westernized	adjective	westernized	0.0	14.0	0.74	True
westernmost	adjective	westernmost	0.0	10.0	0.68	True
westgate	common_noun	westgate	0.0	3.0	0.43	True
westland	common_noun	westland	0.0	12.0	0.69	True
westmeath	common_noun	westmeath	0.0	4.0	0.51	True
westminister	common_noun	westminister	0.0	3.0	0.39	True
westmoreland	common_noun	westmoreland	0.0	5.0	0.56	True
westmorland	common_noun	westmorland	0.0	7.0	0.61	True
westmount	verb	westmount	0.0	3.0	0.39	True
westport	common_noun	westport	0.0	5.0	0.47	True
westside	common_noun	westside	0.0	3.0	0.21	True
westward	adjective	westward	0.0	14.0	0.7	True
westwards	adjective	westwards	0.0	4.0	0.48	True
westway	common_noun	westway	0.0	8.0	0.55	True
wet	common_noun	wets	0.0	18.0	0.71	False
wet	verb	wets	0.0	18.0	0.74	False
wet	verb	wetted	0.0	24.0	0.8	False
wether	verb	wether	0.0	17.0	0.75	True
wetherden	common_noun	wetherden	0.0	3.0	0.43	True
wetly	adverb	wetly	0.0	17.0	0.75	True
wetsuit	common_noun	wetsuit	0.0	12.0	0.57	True
wetsuit	common_noun	wetsuits	0.0	10.0	0.66	False
wettable	adjective	wettable	0.0	3.0	0.43	True
wetted	adjective	wetted	0.0	7.0	0.61	True
wetting	common_noun	wetting	0.0	17.0	0.72	True
wetware	common_noun	wetware	0.0	3.0	0.43	True
wey	common_noun	wey	0.0	9.0	0.63	True
wha	determiner_pronoun	wha	0.0	15.0	0.7	True
whack	common_noun	whacks	0.0	4.0	0.51	False
whack	verb	whack	0.0	28.0	0.8	True
whack	verb	whacking	0.0	15.0	0.73	False
whack	verb	whacks	0.0	12.0	0.7	False
whacked	adjective	whacked	0.0	19.0	0.77	True
whacking	adjective	whacking	0.0	16.0	0.73	True
whacky	adjective	whacky	0.0	12.0	0.69	True
whaddya	common_noun	whaddya	0.0	4.0	0.51	True
whale	verb	whale	0.0	4.0	0.51	True
whalebone	common_noun	whalebone	0.0	9.0	0.66	True
whalebone	verb	whalebone	0.0	4.0	0.48	True
whaler	common_noun	whaler	0.0	8.0	0.58	True
whaler	common_noun	whalers	0.0	19.0	0.71	False
whalsay	common_noun	whalsay	0.0	3.0	0.43	True
whammy	adjective	whammy	0.0	3.0	0.33	True
whammy	common_noun	whammy	0.0	21.0	0.76	True
whan	common_noun	whan	0.0	3.0	0.39	True
wharf	common_noun	wharfs	0.0	8.0	0.61	False
wharf	common_noun	wharves	0.0	22.0	0.72	False
wharfage	common_noun	wharfage	0.0	3.0	0.43	True
wharfe	common_noun	wharfe	0.0	4.0	0.48	True
wharton	common_noun	wharton	0.0	7.0	0.56	True
wharve	verb	wharve	0.0	4.0	0.38	True
what	common_noun	what	0.0	11.0	0.44	True
what	unclassified	what	0.0	8.0	0.62	True
whate	unclassified	whate	0.0	3.0	0.41	True
whatnot	common_noun	whatnot	0.0	18.0	0.69	True
whatnot	common_noun	whatnots	0.0	5.0	0.54	False
whatnot	verb	whatnot	0.0	5.0	0.48	True
whatsername	common_noun	whatsername	0.0	8.0	0.48	True
whatsisname	common_noun	whatsisname	0.0	6.0	0.6	True
whatsisname	verb	whatsisname	0.0	5.0	0.56	True
whatsit	common_noun	whatsits	0.0	4.0	0.48	False
whch	common_noun	whch	0.0	4.0	0.48	True
whe	common_noun	whe	0.0	4.0	0.51	True
whe	verb	whe	0.0	3.0	0.41	True
wheal	common_noun	wheal	0.0	12.0	0.43	True
wheat	common_noun	wheats	0.0	10.0	0.59	False
wheatear	common_noun	wheatear	0.0	9.0	0.53	True
wheatear	common_noun	wheatears	0.0	10.0	0.68	False
wheaten	adjective	wheaten	0.0	9.0	0.67	True
wheatfield	common_noun	wheatfield	0.0	5.0	0.53	True
wheatfield	common_noun	wheatfields	0.0	6.0	0.6	False
wheatgerm	common_noun	wheatgerm	0.0	12.0	0.63	True
wheatgerm	verb	wheatgerm	0.0	5.0	0.53	True
wheatland	common_noun	wheatlands	0.0	3.0	0.43	False
wheatsheaf	common_noun	wheatsheaf	0.0	14.0	0.75	True
wheatsheaf	verb	wheatsheaf	0.0	5.0	0.56	True
whee	interjection	whee	0.0	9.0	0.57	True
wheedle	verb	wheedle	0.0	18.0	0.76	True
wheedle	verb	wheedled	0.0	17.0	0.73	False
wheedle	verb	wheedles	0.0	4.0	0.51	False
wheedle	verb	wheedling	0.0	5.0	0.56	False
wheedling	adjective	wheedling	0.0	24.0	0.8	True
wheelarch	common_noun	wheelarch	0.0	3.0	0.39	True
wheelarch	common_noun	wheelarches	0.0	5.0	0.54	False
wheelbarrow	common_noun	wheelbarrows	0.0	24.0	0.79	False
wheelbase	common_noun	wheelbase	0.0	13.0	0.68	True
wheelbase	verb	wheelbase	0.0	6.0	0.58	True
wheeler	common_noun	wheeler	0.0	10.0	0.65	True
wheeler	common_noun	wheelers	0.0	3.0	0.35	False
wheelhouse	common_noun	wheelhouse	0.0	13.0	0.59	True
wheelie	common_noun	wheelie	0.0	10.0	0.66	True
wheeling	adjective	wheeling	0.0	9.0	0.61	True
wheeling	common_noun	wheeling	0.0	13.0	0.71	True
wheelspin	common_noun	wheelspin	0.0	6.0	0.54	True
wheelwright	common_noun	wheelwright	0.0	14.0	0.72	True
wheelwright	common_noun	wheelwrights	0.0	10.0	0.7	False
wheely	adverb	wheely	0.0	5.0	0.53	True
wheely	common_noun	wheely	0.0	9.0	0.66	True
wheeze	common_noun	wheezes	0.0	14.0	0.72	False
wheeze	verb	wheeze	0.0	6.0	0.54	True
wheeze	verb	wheezed	0.0	18.0	0.72	False
wheeze	verb	wheezes	0.0	8.0	0.66	False
wheezily	adverb	wheezily	0.0	4.0	0.48	True
wheeziness	common_noun	wheeziness	0.0	4.0	0.48	True
wheezing	adjective	wheezing	0.0	9.0	0.66	True
wheezing	common_noun	wheezing	0.0	13.0	0.73	True
wheezy	adjective	wheezy	0.0	18.0	0.74	True
whelk	common_noun	whelk	0.0	15.0	0.59	True
whelp	common_noun	whelp	0.0	7.0	0.54	True
whelp	verb	whelp	0.0	5.0	0.53	True
when	unclassified	when	0.0	3.0	0.43	True
whensoever	adverb	whensoever	0.0	4.0	0.43	True
where	unclassified	where	0.0	3.0	0.43	True
whereafter	common_noun	whereafter	0.0	5.0	0.56	True
whereat	conjunction	whereat	0.0	5.0	0.54	True
wherefore	adverb	wherefore	0.0	25.0	0.77	True
wherefore	common_noun	wherefore	0.0	24.0	0.8	True
whereof	adverb	whereof	0.0	24.0	0.72	True
whereon	adverb	whereon	0.0	8.0	0.64	True
wheresoever	verb	wheresoever	0.0	9.0	0.67	True
whereto	adverb	whereto	0.0	5.0	0.56	True
wherewith	adverb	wherewith	0.0	3.0	0.43	True
whernside	common_noun	whernside	0.0	3.0	0.14	True
wherry	common_noun	wherry	0.0	7.0	0.46	True
whet	verb	whets	0.0	5.0	0.56	False
whet	verb	whetted	0.0	35.0	0.85	False
whet	verb	whetting	0.0	6.0	0.58	False
wheth	unclassified	wheth	0.0	6.0	0.58	True
whetstone	common_noun	whetstone	0.0	9.0	0.66	True
whetted	adjective	whetted	0.0	3.0	0.43	True
whew	verb	whew	0.0	11.0	0.7	True
whi	unclassified	whi	0.0	9.0	0.65	True
which	unclassified	which	0.0	3.0	0.43	True
whicker	common_noun	whicker	0.0	9.0	0.68	True
whicker	verb	whickered	0.0	4.0	0.48	False
whiff	common_noun	whiffs	0.0	9.0	0.68	False
whiff	verb	whiff	0.0	5.0	0.56	True
whiffle	verb	whiffling	0.0	3.0	0.26	False
whig	common_noun	whig	0.0	14.0	0.67	True
whiggish	adjective	whiggish	0.0	7.0	0.43	True
while	common_noun	whiles	0.0	8.0	0.64	False
while	verb	whiled	0.0	16.0	0.76	False
while	verb	whiles	0.0	4.0	0.51	False
while	verb	whiling	0.0	8.0	0.64	False
whimbrel	common_noun	whimbrel	0.0	4.0	0.41	True
whimper	common_noun	whimpers	0.0	11.0	0.68	False
whimper	verb	whimper	0.0	14.0	0.69	True
whimper	verb	whimpers	0.0	4.0	0.48	False
whimpering	adjective	whimpering	0.0	15.0	0.74	True
whimpering	common_noun	whimpering	0.0	6.0	0.59	True
whimsicality	common_noun	whimsicality	0.0	5.0	0.56	True
whimsically	adverb	whimsically	0.0	13.0	0.73	True
whimsy	common_noun	whimsy	0.0	27.0	0.82	True
whin	common_noun	whin	0.0	12.0	0.32	True
whin	common_noun	whins	0.0	4.0	0.48	False
whinchat	common_noun	whinchats	0.0	3.0	0.39	False
whine	common_noun	whines	0.0	12.0	0.71	False
whine	verb	whine	0.0	29.0	0.81	True
whine	verb	whines	0.0	6.0	0.58	False
whiner	common_noun	whiners	0.0	7.0	0.63	False
whing	verb	whing	0.0	7.0	0.63	True
whinge	common_noun	whinge	0.0	15.0	0.73	True
whinge	common_noun	whinges	0.0	3.0	0.41	False
whinge	verb	whinge	0.0	18.0	0.75	True
whinge	verb	whinged	0.0	6.0	0.6	False
whingeing	adjective	whingeing	0.0	13.0	0.74	True
whingeing	common_noun	whingeing	0.0	8.0	0.66	True
whinger	common_noun	whinger	0.0	5.0	0.54	True
whinger	common_noun	whingers	0.0	8.0	0.61	False
whining	adjective	whining	0.0	15.0	0.74	True
whining	common_noun	whining	0.0	16.0	0.75	True
whining	common_noun	whinings	0.0	4.0	0.51	False
whinlatter	common_noun	whinlatter	0.0	3.0	0.43	True
whinny	common_noun	whinny	0.0	10.0	0.65	True
whinny	verb	whinnied	0.0	13.0	0.67	False
whinny	verb	whinnying	0.0	10.0	0.66	False
whiny	adjective	whiny	0.0	8.0	0.61	True
whip	verb	whips	0.0	32.0	0.83	False
whipcord	common_noun	whipcord	0.0	7.0	0.61	True
whiplash	verb	whiplash	0.0	14.0	0.7	True
whiplash	verb	whiplashed	0.0	3.0	0.43	False
whippersnapper	common_noun	whippersnapper	0.0	3.0	0.43	True
whippet	common_noun	whippet	0.0	15.0	0.74	True
whippet	common_noun	whippets	0.0	12.0	0.7	False
whipping	adjective	whipping	0.0	24.0	0.79	True
whipping	common_noun	whipping	0.0	14.0	0.67	True
whipping	common_noun	whippings	0.0	4.0	0.51	False
whippy	adjective	whippy	0.0	10.0	0.7	True
whir	common_noun	whir	0.0	3.0	0.43	True
whir	verb	whir	0.0	3.0	0.43	True
whir	verb	whirred	0.0	21.0	0.75	False
whir	verb	whirring	0.0	31.0	0.81	False
whirl	common_noun	whirls	0.0	10.0	0.68	False
whirl	verb	whirl	0.0	27.0	0.81	True
whirl	verb	whirls	0.0	11.0	0.7	False
whirligig	common_noun	whirligig	0.0	13.0	0.69	True
whirligig	common_noun	whirligigs	0.0	6.0	0.5	False
whirling	common_noun	whirling	0.0	5.0	0.54	True
whirlpool	common_noun	whirlpools	0.0	22.0	0.78	False
whirlpool	verb	whirlpooled	0.0	3.0	0.43	False
whirlwind	common_noun	whirlwinds	0.0	6.0	0.58	False
whirly	adjective	whirly	0.0	5.0	0.45	True
whirr	common_noun	whirr	0.0	16.0	0.75	True
whirr	verb	whirr	0.0	8.0	0.66	True
whirring	adjective	whirring	0.0	23.0	0.79	True
whirring	common_noun	whirring	0.0	14.0	0.73	True
whisk	common_noun	whisk	0.0	19.0	0.75	True
whisk	common_noun	whisks	0.0	8.0	0.64	False
whisk	verb	whisking	0.0	27.0	0.82	False
whisk	verb	whisks	0.0	10.0	0.68	False
whiska	common_noun	whiska	0.0	4.0	0.48	True
whisked	adjective	whisked	0.0	7.0	0.61	True
whiskered	adjective	whiskered	0.0	12.0	0.7	True
whiskery	common_noun	whiskery	0.0	16.0	0.74	True
whiskey	common_noun	whiskeys	0.0	4.0	0.49	False
whisking	adjective	whisking	0.0	3.0	0.43	True
whisp	common_noun	whisps	0.0	3.0	0.43	False
whisperer	common_noun	whisperer	0.0	4.0	0.51	True
whispering	common_noun	whispering	0.0	22.0	0.78	True
whispering	common_noun	whisperings	0.0	11.0	0.71	False
whispery	adjective	whispery	0.0	7.0	0.62	True
whispy	adjective	whispy	0.0	3.0	0.39	True
whistle	verb	whistles	0.0	33.0	0.84	False
whistleblower	common_noun	whistleblower	0.0	3.0	0.39	True
whistler	common_noun	whistler	0.0	7.0	0.63	True
whistling	adjective	whistling	0.0	7.0	0.63	True
whiston	common_noun	whiston	0.0	3.0	0.43	True
whit	verb	whit	0.0	14.0	0.72	True
white	adjective	whitest	0.0	11.0	0.7	False
white	verb	white	0.0	5.0	0.54	True
whitebait	common_noun	whitebait	0.0	4.0	0.48	True
whitebeam	common_noun	whitebeam	0.0	4.0	0.43	True
whiteboard	common_noun	whiteboard	0.0	4.0	0.48	True
whitecap	common_noun	whitecap	0.0	3.0	0.43	True
whitecap	verb	whitecap	0.0	5.0	0.56	True
whited	adjective	whited	0.0	7.0	0.58	True
whitefish	common_noun	whitefish	0.0	4.0	0.48	True
whitefly	common_noun	whitefly	0.0	8.0	0.5	True
whitehaven	adjective	whitehaven	0.0	9.0	0.62	True
whitehaven	common_noun	whitehaven	0.0	8.0	0.64	True
whiteheaded	adjective	whiteheaded	0.0	3.0	0.39	True
whitely	adverb	whitely	0.0	15.0	0.61	True
whiten	verb	whiten	0.0	11.0	0.71	True
whiten	verb	whitened	0.0	21.0	0.76	False
whiten	verb	whitening	0.0	11.0	0.68	False
whitened	adjective	whitened	0.0	13.0	0.73	True
whiteout	common_noun	whiteout	0.0	4.0	0.19	True
whiteside	common_noun	whiteside	0.0	3.0	0.39	True
whitethroat	common_noun	whitethroat	0.0	5.0	0.53	True
whitewash	verb	whitewash	0.0	17.0	0.73	True
whitewash	verb	whitewashing	0.0	5.0	0.56	False
whitewashing	common_noun	whitewashing	0.0	5.0	0.54	True
whitewate	adjective	whitewate	0.0	3.0	0.34	True
whitewater	common_noun	whitewater	0.0	4.0	0.42	True
whitewood	common_noun	whitewood	0.0	3.0	0.39	True
whitey	common_noun	whitey	0.0	5.0	0.53	True
whitgift	common_noun	whitgift	0.0	4.0	0.51	True
whitgift	verb	whitgift	0.0	3.0	0.43	True
whither	adverb	whither	0.0	36.0	0.84	True
whithersoever	verb	whithersoever	0.0	3.0	0.43	True
whitminster	common_noun	whitminster	0.0	3.0	0.38	True
whittaker	common_noun	whittaker	0.0	8.0	0.63	True
whittle	common_noun	whittle	0.0	4.0	0.48	True
whittle	verb	whittle	0.0	13.0	0.69	True
whittle	verb	whittles	0.0	4.0	0.51	False
whittle	verb	whittling	0.0	13.0	0.71	False
whittling	common_noun	whittling	0.0	5.0	0.56	True
whiz	interjection	whiz	0.0	5.0	0.49	True
whiz	common_noun	whiz	0.0	8.0	0.61	True
whiz	verb	whiz	0.0	12.0	0.7	True
whizz	common_noun	whizz	0.0	26.0	0.8	True
whizz	verb	whizzed	0.0	29.0	0.82	False
whizze	common_noun	whizze	0.0	4.0	0.51	True
whizze	verb	whizze	0.0	3.0	0.43	True
whizzkid	adjective	whizzkid	0.0	5.0	0.56	True
whizzkid	common_noun	whizzkid	0.0	8.0	0.64	True
whizzkid	common_noun	whizzkids	0.0	3.0	0.39	False
whizzy	adjective	whizzy	0.0	3.0	0.3	True
who	common_noun	whos	0.0	5.0	0.53	False
who	unclassified	who	0.0	10.0	0.64	True
whodunit	common_noun	whodunit	0.0	6.0	0.45	True
whodunnit	common_noun	whodunnit	0.0	10.0	0.68	True
whodunnit	common_noun	whodunnits	0.0	7.0	0.61	False
wholefood	common_noun	wholefood	0.0	16.0	0.73	True
wholefood	common_noun	wholefoods	0.0	4.0	0.48	False
wholegrain	common_noun	wholegrain	0.0	9.0	0.51	True
wholegrain	common_noun	wholegrains	0.0	5.0	0.54	False
wholegrain	verb	wholegrain	0.0	8.0	0.64	True
wholesale	adverb	wholesale	0.0	14.0	0.72	True
wholesale	common_noun	wholesale	0.0	13.0	0.73	True
wholesale	verb	wholesale	0.0	14.0	0.72	True
wholesaling	adjective	wholesaling	0.0	3.0	0.43	True
wholescale	common_noun	wholescale	0.0	3.0	0.43	True
wholesomeness	common_noun	wholesomeness	0.0	12.0	0.67	True
wholewheat	common_noun	wholewheat	0.0	10.0	0.58	True
wholewheat	verb	wholewheat	0.0	6.0	0.58	True
wholistic	adjective	wholistic	0.0	3.0	0.34	True
whomever	pronoun	whomever	0.0	22.0	0.79	True
whomsoever	pronoun	whomsoever	0.0	22.0	0.8	True
whoo	interjection	whoo	0.0	10.0	0.53	True
whoof	unclassified	whoof	0.0	3.0	0.43	True
whoomph	common_noun	whoomph	0.0	3.0	0.39	True
whoooo	common_noun	whoooo	0.0	4.0	0.51	True
whoop	adjective	whoop	0.0	6.0	0.54	True
whoop	common_noun	whoop	0.0	32.0	0.83	True
whoop	verb	whooped	0.0	28.0	0.79	False
whoopee	interjection	whoopee	0.0	9.0	0.62	True
whoopee	common_noun	whoopee	0.0	13.0	0.73	True
whooper	common_noun	whooper	0.0	5.0	0.52	True
whoopi	common_noun	whoopi	0.0	4.0	0.43	True
whooping	adjective	whooping	0.0	5.0	0.56	True
whoosh	interjection	whoosh	0.0	20.0	0.74	True
whoosh	common_noun	whoosh	0.0	20.0	0.79	True
whoosh	verb	whoosh	0.0	3.0	0.43	True
whoosh	verb	whooshed	0.0	4.0	0.51	False
whoosh	verb	whooshing	0.0	7.0	0.59	False
whooshing	adjective	whooshing	0.0	7.0	0.62	True
whop	verb	whop	0.0	4.0	0.48	True
whopper	common_noun	whopper	0.0	13.0	0.73	True
whopper	common_noun	whoppers	0.0	11.0	0.59	False
whopping	adjective	whopping	0.0	25.0	0.8	True
whoredom	common_noun	whoredom	0.0	7.0	0.63	True
whorehouse	common_noun	whorehouse	0.0	10.0	0.65	True
whorl	common_noun	whorl	0.0	7.0	0.55	True
whorled	adjective	whorled	0.0	10.0	0.66	True
whosoever	pronoun	whosoever	0.0	14.0	0.72	True
whump	common_noun	whump	0.0	3.0	0.43	True
why	common_noun	why	0.0	29.0	0.82	True
whyever	verb	whyever	0.0	5.0	0.54	True
wibbly	adjective	wibbly	0.0	4.0	0.43	True
wick	common_noun	wicks	0.0	19.0	0.77	False
wickede	adjective	wickede	0.0	9.0	0.68	True
wickerwork	common_noun	wickerwork	0.0	14.0	0.73	True
wicketkeeper	common_noun	wicketkeepers	0.0	3.0	0.3	False
wicketless	adjective	wicketless	0.0	3.0	0.39	True
wicking	common_noun	wicking	0.0	4.0	0.48	True
wicklow	common_noun	wicklow	0.0	12.0	0.7	True
wicklow	verb	wicklow	0.0	6.0	0.6	True
wicksy	common_noun	wicksy	0.0	3.0	0.43	True
widdershin	common_noun	widdershins	0.0	3.0	0.43	False
wide	common_noun	wide	0.0	20.0	0.76	True
wide	common_noun	wides	0.0	8.0	0.62	False
widened	adjective	widened	0.0	10.0	0.69	True
wideness	common_noun	wideness	0.0	6.0	0.54	True
widening	common_noun	widenings	0.0	3.0	0.43	False
wider	adverb	wider	0.0	21.0	0.8	True
widescale	common_noun	widescale	0.0	9.0	0.66	True
widescreen	adjective	widescreen	0.0	3.0	0.43	True
widest	adverb	widest	0.0	7.0	0.63	True
widgeon	common_noun	widgeon	0.0	3.0	0.43	True
widgery	common_noun	widgery	0.0	3.0	0.3	True
widget	common_noun	widget	0.0	10.0	0.41	True
widish	adjective	widish	0.0	3.0	0.43	True
widnae	common_noun	widnae	0.0	3.0	0.34	True
widow	verb	widow	0.0	30.0	0.8	True
widower	common_noun	widowers	0.0	26.0	0.79	False
widowmaker	common_noun	widowmaker	0.0	3.0	0.39	True
